10/24/24 7:00,Dana,14,,10/24/24 7:00,Roberts,14,,10/24/24 11:30,Foss,15,,10/24/24 8:00,JosephFamilySpa,11
10/24/24 7:15,Dana,13,,10/24/24 7:15,Roberts,19,,10/24/24 11:45,Foss,5,,10/24/24 8:15,JosephFamilySpa,5
10/24/24 7:30,Dana,40,,10/24/24 7:30,Roberts,29,,10/24/24 12:00,Foss,17,,10/24/24 8:30,JosephFamilySpa,28
10/24/24 7:45,Dana,24,,10/24/24 7:45,Roberts,15,,10/24/24 12:15,Foss,35,,10/24/24 8:45,JosephFamilySpa,35
10/24/24 8:00,Dana,19,,10/24/24 8:00,Roberts,17,,10/24/24 12:30,Foss,44,,10/24/24 9:00,JosephFamilySpa,66
10/24/24 8:15,Dana,32,,10/24/24 8:15,Roberts,29,,10/24/24 12:45,Foss,12,,10/24/24 9:15,JosephFamilySpa,131
10/24/24 8:30,Dana,31,,10/24/24 8:30,Roberts,32,,10/24/24 13:00,Foss,12,,10/24/24 9:30,JosephFamilySpa,27
10/24/24 8:45,Dana,55,,10/24/24 8:45,Roberts,43,,10/24/24 13:15,Foss,9,,10/24/24 9:45,JosephFamilySpa,54
10/24/24 9:00,Dana,51,,10/24/24 9:00,Roberts,69,,10/24/24 13:30,Foss,8,,10/24/24 10:00,JosephFamilySpa,45
10/24/24 9:15,Dana,53,,10/24/24 9:15,Roberts,31,,10/24/24 13:45,Foss,5,,10/24/24 10:15,JosephFamilySpa,46
10/24/24 9:30,Dana,27,,10/24/24 9:30,Roberts,25,,10/24/24 14:00,Foss,5,,10/24/24 10:30,JosephFamilySpa,54
10/24/24 9:45,Dana,36,,10/24/24 9:45,Roberts,27,,10/24/24 14:15,Foss,7,,10/24/24 10:45,JosephFamilySpa,13
10/24/24 11:00,Dana,86,,10/24/24 10:00,Roberts,6,,10/24/24 14:30,Foss,6,,10/24/24 11:00,JosephFamilySpa,44
10/24/24 11:15,Dana,24,,10/24/24 10:15,Roberts,11,,10/24/24 14:45,Foss,7,,10/24/24 11:15,JosephFamilySpa,68
10/24/24 11:30,Dana,25,,10/24/24 10:30,Roberts,5,,10/24/24 15:00,Foss,3,,10/24/24 11:30,JosephFamilySpa,31
10/24/24 11:45,Dana,48,,10/24/24 11:00,Roberts,53,,10/24/24 15:15,Foss,5,,10/24/24 11:45,JosephFamilySpa,50
10/24/24 12:00,Dana,93,,10/24/24 11:15,Roberts,22,,10/24/24 15:30,Foss,3,,10/24/24 12:00,JosephFamilySpa,41
10/24/24 12:15,Dana,182,,10/24/24 11:30,Roberts,20,,10/24/24 15:45,Foss,4,,10/24/24 12:15,JosephFamilySpa,121
10/24/24 12:30,Dana,55,,10/24/24 11:45,Roberts,29,,10/24/24 16:00,Foss,6,,10/24/24 12:30,JosephFamilySpa,61
10/24/24 12:45,Dana,31,,10/24/24 12:00,Roberts,81,,10/24/24 16:15,Foss,1,,10/24/24 12:45,JosephFamilySpa,61
10/24/24 13:00,Dana,35,,10/24/24 12:15,Roberts,154,,10/24/24 16:30,Foss,1,,10/24/24 13:00,JosephFamilySpa,37
10/24/24 13:15,Dana,13,,10/24/24 12:30,Roberts,41,,10/24/24 16:45,Foss,1,,10/24/24 13:15,JosephFamilySpa,25
10/24/24 13:30,Dana,10,,10/24/24 12:45,Roberts,28,,10/24/24 17:00,Foss,11,,10/24/24 13:30,JosephFamilySpa,27
10/24/24 13:45,Dana,15,,10/24/24 13:00,Roberts,16,,10/24/24 17:15,Foss,13,,10/24/24 13:45,JosephFamilySpa,31
10/24/24 17:00,Dana,78,,10/24/24 13:15,Roberts,16,,10/24/24 17:30,Foss,10,,10/24/24 14:00,JosephFamilySpa,47
10/24/24 17:15,Dana,28,,10/24/24 13:30,Roberts,17,,10/24/24 17:45,Foss,10,,10/24/24 14:15,JosephFamilySpa,89
10/24/24 17:30,Dana,36,,10/24/24 13:45,Roberts,17,,10/24/24 18:00,Foss,12,,10/24/24 14:30,JosephFamilySpa,33
10/24/24 17:45,Dana,31,,10/24/24 14:00,Roberts,6,,10/24/24 18:15,Foss,12,,10/24/24 14:45,JosephFamilySpa,26
10/24/24 18:00,Dana,91,,10/24/24 14:15,Roberts,11,,10/24/24 18:30,Foss,10,,10/24/24 15:00,JosephFamilySpa,38
10/24/24 18:15,Dana,62,,10/24/24 14:30,Roberts,5,,10/24/24 18:45,Foss,20,,10/24/24 15:15,JosephFamilySpa,30
10/24/24 18:30,Dana,38,,10/24/24 14:45,Roberts,7,,10/24/24 19:00,Foss,14,,10/24/24 15:30,JosephFamilySpa,52
10/24/24 18:45,Dana,38,,10/24/24 15:00,Roberts,4,,10/24/24 19:15,Foss,11,,10/24/24 15:45,JosephFamilySpa,126
10/24/24 19:00,Dana,38,,10/24/24 15:15,Roberts,7,,10/24/24 19:30,Foss,10,,10/24/24 16:00,JosephFamilySpa,17
10/24/24 19:15,Dana,33,,10/24/24 15:30,Roberts,9,,10/24/24 19:45,Foss,25,,10/24/24 17:45,JosephFamilySpa,15
10/24/24 19:30,Dana,16,,10/24/24 15:45,Roberts,18,,10/24/24 20:00,Foss,23,,Grand Total,,1585
10/24/24 19:45,Dana,27,,10/24/24 16:00,Roberts,1,,10/24/24 20:15,Foss,12,,,,
Grand Total,,1528,,10/24/24 16:15,Roberts,5,,10/24/24 20:30,Foss,20,,,,
,,,,10/24/24 16:30,Roberts,3,,10/24/24 20:45,Foss,22,,,,
,,,,10/24/24 17:00,Roberts,120,,10/24/24 21:15,Foss,0,,,,
,,,,10/24/24 17:15,Roberts,59,,10/24/24 21:30,Foss,0,,,,
,,,,10/24/24 17:30,Roberts,75,,10/24/24 21:45,Foss,0,,,,
,,,,10/24/24 17:45,Roberts,42,,Grand Total,,446,,,,
,,,,10/24/24 18:00,Roberts,83,,,,,,,,
,,,,10/24/24 18:15,Roberts,118,,,,,,,,
,,,,10/24/24 18:30,Roberts,98,,,,,,,,
,,,,10/24/24 18:45,Roberts,70,,,,,,,,
,,,,10/24/24 19:00,Roberts,51,,,,,,,,
,,,,10/24/24 19:15,Roberts,33,,,,,,,,
,,,,10/24/24 19:30,Roberts,45,,,,,,,,
,,,,10/24/24 19:45,Roberts,39,,,,,,,,
,,,,Grand Total,,1775,,,,,,,,
